poolname;year;sample;pool;island;water_VIP;magna_VIP;pulex_VIP;longispina_VIP;water_DE;magna_DE;longispina_DE;pulex_DE
LA-4;2012;1;4;LA;y;0;0;1;y;0;1;0
LA-4;2012;2;4;LA;y;0;0;0;y;0;1;0
LA-5;2009;1;5;LA;y;0;0;0;y;0;0;0
LA-5;2009;2;5;LA;y;0;0;0;y;0;0;0
LA-5;2010;1;5;LA;y;0;0;0;y;0;0;0
LA-5;2011;1;5;LA;y;1;0;0;y;1;1;0
LA-5;2011;2;5;LA;y;0;0;1;y;1;1;0
LA-5;2012;1;5;LA;y;0;0;0;y;0;0;0
LA-5;2012;2;5;LA;y;0;0;0;y;0;1;0
LA-6;2009;1;6;LA;y;0;0;0;y;0;0;0
LA-6;2009;2;6;LA;y;0;0;0;y;0;0;0
LA-6;2010;1;6;LA;y;0;0;0;y;0;0;0
LA-6;2011;1;6;LA;y;0;0;0;y;1;1;0
LA-6;2011;2;6;LA;y;0;0;0;y;1;0;0
LA-6;2012;1;6;LA;y;0;0;0;y;0;0;0
LA-6;2012;2;6;LA;y;0;0;0;y;0;1;0
LA-7;2009;1;7;LA;y;1;0;1;y;1;0;0
LA-7;2009;2;7;LA;y;1;0;0;y;1;0;0
LA-7;2010;1;7;LA;y;0;0;0;y;1;0;0
LA-7;2011;1;7;LA;y;0;0;1;y;0;1;0
LA-7;2011;2;7;LA;y;0;0;1;y;0;1;0
LA-7;2012;1;7;LA;y;0;0;1;y;0;1;0
LA-7;2012;2;7;LA;y;0;0;1;y;0;1;0
LA-8;2009;1;8;LA;y;0;0;0;y;0;0;0
LA-8;2009;2;8;LA;y;1;0;0;y;1;0;0
LA-8;2010;1;8;LA;y;0;0;0;y;0;0;0
LA-8;2011;1;8;LA;y;0;0;0;y;0;0;0
LA-8;2011;2;8;LA;y;0;0;1;y;0;0;0
LA-8;2012;1;8;LA;y;0;0;0;y;0;0;0
LA-8;2012;2;8;LA;y;0;0;0;y;0;0;0
LA-9;2009;1;9;LA;y;1;0;0;n;NA;NA;NA
LA-9;2009;2;9;LA;y;1;0;0;y;1;0;0
LA-9;2010;1;9;LA;y;1;0;0;y;1;0;0
LA-9;2011;1;9;LA;y;1;0;0;y;1;0;0
LA-9;2011;2;9;LA;y;0;0;0;y;1;0;0
LA-9;2012;1;9;LA;y;1;0;0;y;1;0;0
LA-9;2012;2;9;LA;y;0;0;0;y;0;0;0
LG-1;2009;1;1;LG;y;1;0;0;y;1;0;0
LG-1;2009;2;1;LG;y;1;0;0;y;1;0;0
LG-1;2010;1;1;LG;y;1;0;0;y;1;0;0
LG-1;2011;1;1;LG;y;1;0;0;y;1;0;0
LG-1;2011;2;1;LG;y;1;0;0;y;1;0;0
LG-1;2012;1;1;LG;y;0;0;0;y;1;0;0
LG-1;2012;2;1;LG;y;1;0;0;y;0;0;0
LG-12;2009;1;12;LG;y;1;0;0;y;1;0;0
LG-12;2009;2;12;LG;y;1;0;0;y;0;0;0
LG-12;2010;1;12;LG;y;1;0;0;y;0;0;0
LG-12;2011;1;12;LG;y;1;0;0;y;1;0;0
LG-12;2011;2;12;LG;y;1;0;0;y;1;0;0
LG-12;2012;1;12;LG;y;0;0;0;y;1;0;0
LG-12;2012;2;12;LG;y;0;0;0;y;0;0;0
LG-14;2009;1;14;LG;y;0;0;0;y;0;0;0
LG-14;2009;2;14;LG;y;0;0;0;y;0;0;0
LG-14;2010;1;14;LG;y;0;0;0;y;0;0;0
LG-14;2011;1;14;LG;y;1;0;0;y;1;0;0
LG-14;2011;2;14;LG;y;1;0;0;y;1;0;0
LG-14;2012;1;14;LG;y;0;0;0;y;0;0;0
LG-14;2012;2;14;LG;y;0;0;0;y;0;0;0
LG-16;2009;1;16;LG;y;0;0;0;y;0;0;0
LG-16;2009;2;16;LG;y;1;0;0;y;1;0;0
LG-16;2010;1;16;LG;y;1;0;0;y;1;0;0
LG-16;2011;1;16;LG;y;1;0;0;y;1;0;0
LG-16;2011;2;16;LG;y;0;0;1;y;0;1;0
LG-16;2012;1;16;LG;y;0;0;0;y;1;1;0
LG-16;2012;2;16;LG;y;0;0;1;y;0;1;0
LG-17;2009;1;17;LG;y;0;0;0;y;0;0;0
LG-17;2009;2;17;LG;y;0;0;0;y;0;0;0
LG-17;2010;1;17;LG;y;0;0;0;y;1;0;0
LG-17;2011;1;17;LG;y;0;0;0;y;0;0;0
LG-17;2011;2;17;LG;y;0;0;0;y;0;0;0
LG-17;2012;1;17;LG;y;0;0;0;y;0;0;0
LG-17;2012;2;17;LG;y;0;0;0;y;0;0;0
LG-2;2009;1;2;LG;y;0;0;0;y;0;0;0
LG-2;2009;2;2;LG;y;0;0;0;y;0;0;0
LG-2;2010;1;2;LG;y;0;0;0;y;0;0;0
LG-2;2011;1;2;LG;y;0;0;0;y;0;0;0
LG-2;2011;2;2;LG;y;0;0;0;y;0;0;0
LG-2;2012;1;2;LG;y;0;0;0;y;0;0;0
LG-2;2012;2;2;LG;y;0;0;0;y;0;0;0
LG-3;2009;1;3;LG;y;0;0;0;y;0;0;0
LG-3;2009;2;3;LG;y;0;0;0;y;0;0;0
LG-3;2010;1;3;LG;y;0;0;0;y;0;0;0
LG-3;2011;1;3;LG;y;0;0;0;y;0;0;0
LG-3;2011;2;3;LG;y;0;0;0;y;0;0;0
LG-3;2012;1;3;LG;y;0;0;0;y;0;0;0
LG-3;2012;2;3;LG;y;0;0;0;y;0;0;0
LG-4;2009;1;4;LG;y;0;0;0;y;0;0;0
LG-4;2009;2;4;LG;y;0;0;0;y;0;0;0
LG-4;2010;1;4;LG;y;0;0;0;y;0;0;0
LG-4;2011;1;4;LG;y;0;0;0;y;0;0;0
LG-4;2011;2;4;LG;y;1;0;0;y;1;0;0
LG-4;2012;1;4;LG;y;0;0;0;y;0;0;0
LG-4;2012;2;4;LG;y;0;0;0;y;0;0;0
LG-5;2009;1;5;LG;y;0;0;0;y;0;0;0
LG-5;2009;2;5;LG;y;0;0;0;y;0;0;0
LG-5;2010;1;5;LG;y;0;0;0;y;0;0;0
LG-5;2011;1;5;LG;y;0;0;0;n;NA;NA;NA
LG-5;2011;2;5;LG;y;0;0;0;y;0;0;0
LG-5;2012;1;5;LG;y;0;0;0;y;0;0;0
LG-5;2012;2;5;LG;y;0;0;0;y;0;0;0
LG-7;2009;1;7;LG;y;0;0;0;y;0;0;0
LG-7;2009;2;7;LG;y;0;0;0;y;0;0;0
LG-7;2010;1;7;LG;y;0;0;0;y;0;0;0
LG-7;2011;1;7;LG;y;0;0;0;y;0;0;0
LG-7;2011;2;7;LG;y;1;0;0;y;1;0;0
LG-7;2012;1;7;LG;y;0;0;0;y;0;0;0
LG-7;2012;2;7;LG;y;0;0;0;y;0;0;0
LON-1;2009;1;1;LON;y;0;0;0;y;1;0;0
LON-1;2009;2;1;LON;y;1;0;0;y;1;0;0
LON-1;2010;1;1;LON;y;0;0;0;y;1;0;0
LON-1;2011;1;1;LON;y;0;0;0;y;1;0;0
LON-1;2011;2;1;LON;y;1;0;0;y;1;0;0
LON-1;2012;1;1;LON;y;1;0;0;y;1;0;0
LON-1;2012;2;1;LON;y;1;0;0;y;1;0;0
LON-2;2009;1;2;LON;y;0;0;0;y;0;0;0
LON-2;2009;2;2;LON;y;0;0;0;y;0;0;0
LON-2;2010;1;2;LON;y;0;0;0;y;0;0;0
LON-2;2011;1;2;LON;y;0;0;0;y;1;0;0
LON-2;2011;2;2;LON;y;0;0;0;y;0;0;0
LON-2;2012;1;2;LON;y;0;0;0;n;NA;NA;NA
LON-2;2012;2;2;LON;y;0;0;0;y;0;0;0
LON-3;2009;1;3;LON;y;0;0;0;y;0;0;0
LON-3;2009;2;3;LON;y;0;0;0;y;0;0;0
LON-3;2010;1;3;LON;y;0;0;0;y;0;0;0
LON-3;2011;1;3;LON;y;0;0;0;y;1;0;0
LON-3;2011;2;3;LON;y;0;0;0;y;0;0;0
LON-3;2012;1;3;LON;y;0;0;0;y;0;0;0
LON-3;2012;2;3;LON;y;1;0;0;y;1;0;0
LON-4;2009;1;4;LON;y;0;0;0;y;1;0;0
LON-4;2009;2;4;LON;y;1;0;0;y;1;0;0
LON-4;2010;1;4;LON;y;0;0;0;y;1;0;0
LON-4;2011;1;4;LON;y;0;0;0;y;1;0;0
LON-4;2011;2;4;LON;y;1;0;0;y;1;0;0
LON-4;2012;1;4;LON;y;1;0;0;y;1;0;0
LON-4;2012;2;4;LON;y;1;0;0;y;1;0;0
LON-5;2009;1;5;LON;y;0;0;0;y;0;0;0
LON-5;2009;2;5;LON;y;1;0;0;y;1;0;0
LON-5;2010;1;5;LON;y;0;0;0;y;1;0;0
LON-5;2011;1;5;LON;y;0;0;0;y;1;0;0
LON-5;2011;2;5;LON;y;1;0;0;y;1;0;0
LON-5;2012;1;5;LON;y;1;0;0;y;1;0;0
LON-5;2012;2;5;LON;y;1;0;0;y;1;0;0
LON-6;2009;1;6;LON;y;0;0;0;y;0;0;0
LON-6;2009;2;6;LON;y;1;0;0;y;1;0;0
LON-6;2010;1;6;LON;y;0;0;0;y;1;0;0
LON-6;2011;1;6;LON;y;0;0;0;y;1;0;0
LON-6;2011;2;6;LON;y;1;0;0;y;1;0;0
LON-6;2012;1;6;LON;y;0;0;0;y;1;0;0
LON-6;2012;2;6;LON;y;1;0;0;y;1;0;0
LON-7;2009;1;7;LON;y;0;0;0;y;1;0;0
LON-7;2009;2;7;LON;y;1;0;0;y;1;0;0
LON-7;2010;1;7;LON;y;0;0;0;y;1;0;0
LON-7;2011;1;7;LON;y;0;0;0;y;1;0;0
LON-7;2011;2;7;LON;y;1;0;0;y;1;0;0
LON-7;2012;1;7;LON;y;0;0;0;y;0;0;0
LON-7;2012;2;7;LON;y;0;0;0;y;0;0;0
LON-8;2011;1;8;LON;y;0;0;0;y;0;0;0
LON-8;2011;2;8;LON;y;0;0;0;y;0;0;0
LON-9;2009;1;9;LON;y;0;0;0;y;0;0;0
LON-9;2009;2;9;LON;y;0;0;0;y;0;0;0
LON-9;2010;1;9;LON;y;0;0;0;y;0;0;0
LON-9;2011;1;9;LON;y;0;0;0;n;NA;NA;NA
LON-9;2011;2;9;LON;y;0;0;0;y;0;0;0
LON-9;2012;1;9;LON;y;0;0;0;n;NA;NA;NA
LON-9;2012;2;9;LON;y;0;0;0;y;0;0;0
LON-9A;2009;1;9A;LON;y;0;0;0;y;0;0;0
LON-9A;2010;1;9A;LON;y;0;0;0;y;0;0;0
LON-9A;2011;1;9A;LON;y;0;0;0;y;0;0;0
LON-9A;2011;2;9A;LON;y;0;0;0;y;0;0;0
LON-9A;2012;1;9A;LON;y;0;0;0;y;0;0;0
LON-9A;2012;2;9A;LON;y;0;0;0;y;0;0;0
LONA-1;2009;1;1;LONA;y;0;0;0;y;0;0;0
LONA-1;2009;2;1;LONA;y;0;0;0;y;0;0;0
LONA-1;2010;1;1;LONA;y;0;0;0;y;0;0;0
LONA-1;2011;1;1;LONA;y;0;0;0;y;1;0;0
LONA-1;2011;2;1;LONA;y;0;0;0;y;0;0;0
LONA-1;2012;1;1;LONA;y;0;0;0;y;0;0;0
LONA-1;2012;2;1;LONA;y;1;0;0;y;1;0;0
LONA-2;2009;1;2;LONA;y;0;0;0;y;0;0;0
LONA-2;2009;2;2;LONA;y;0;0;0;y;0;0;0
LONA-2;2010;1;2;LONA;y;0;0;0;y;0;0;0
LONA-2;2011;1;2;LONA;y;0;0;0;y;0;0;0
LONA-2;2011;2;2;LONA;y;0;0;0;y;0;0;0
LONA-2;2012;1;2;LONA;y;0;0;0;n;NA;NA;NA
LONA-2;2012;2;2;LONA;y;0;0;0;y;0;0;0
M-1;2009;1;1;M;y;0;1;0;y;0;0;1
M-1;2009;2;1;M;y;0;1;0;y;0;0;1
M-1;2010;1;1;M;y;0;1;0;y;0;0;1
M-1;2011;1;1;M;y;0;1;0;y;0;0;1
M-1;2011;2;1;M;y;0;1;0;y;0;0;1
M-1;2012;1;1;M;y;0;1;0;y;0;0;1
M-1;2012;2;1;M;y;0;1;0;y;0;0;1
M-10;2009;1;10;M;y;0;0;0;y;0;0;0
M-10;2009;2;10;M;y;0;0;0;y;0;0;0
M-10;2010;1;10;M;y;0;0;0;y;0;0;0
M-10;2011;1;10;M;y;0;0;0;n;NA;NA;NA
M-10;2011;2;10;M;y;0;0;0;y;0;0;0
M-10;2012;1;10;M;y;0;0;0;y;0;0;0
M-10;2012;2;10;M;y;0;0;0;y;0;0;0
M-11;2009;1;11;M;y;0;0;0;y;0;0;0
M-11;2009;2;11;M;y;0;0;0;y;0;0;0
M-11;2010;1;11;M;y;0;0;0;y;0;0;0
M-11;2011;1;11;M;y;0;0;0;y;0;0;0
M-11;2011;2;11;M;y;0;0;0;y;0;0;0
M-11;2012;1;11;M;y;0;0;0;y;0;0;0
M-11;2012;2;11;M;y;0;0;0;y;0;0;0
M-12;2009;1;12;M;y;0;0;0;y;0;0;0
M-12;2009;2;12;M;y;0;0;0;y;0;0;0
M-12;2010;1;12;M;y;0;0;0;y;0;0;0
M-12;2011;1;12;M;y;0;0;0;y;0;0;0
M-12;2011;2;12;M;y;0;0;0;y;0;0;0
M-12;2012;1;12;M;y;0;0;0;y;0;0;0
M-12;2012;2;12;M;y;0;0;0;y;0;0;0
M-13;2009;1;13;M;y;0;0;0;y;0;0;0
M-13;2009;2;13;M;y;0;0;0;y;0;0;0
M-13;2010;1;13;M;y;0;0;0;y;0;0;0
M-13;2011;1;13;M;y;0;0;0;y;0;0;0
M-13;2011;2;13;M;y;0;0;0;y;0;0;0
M-13;2012;1;13;M;y;0;0;0;y;0;0;0
M-13;2012;2;13;M;y;0;0;0;y;0;0;0
M-14;2009;1;14;M;y;0;0;0;y;0;0;0
M-14;2009;2;14;M;y;0;0;0;y;0;0;0
M-14;2010;1;14;M;y;0;0;0;y;0;0;0
M-14;2011;1;14;M;y;0;0;0;n;NA;NA;NA
M-14;2011;2;14;M;y;0;0;0;y;0;0;0
M-14;2012;1;14;M;y;0;0;0;y;0;0;0
M-14;2012;2;14;M;y;0;0;0;y;0;0;0
M-15;2009;1;15;M;y;0;0;0;y;0;0;0
M-15;2010;1;15;M;y;0;0;0;n;NA;NA;NA
M-15;2011;1;15;M;y;0;0;0;n;NA;NA;NA
M-15;2012;2;15;M;y;0;1;0;y;0;0;1
M-16;2009;1;16;M;y;0;0;0;y;0;0;0
M-16;2009;2;16;M;y;0;0;0;y;0;0;0
M-16;2010;1;16;M;y;0;0;0;y;0;0;1
M-16;2011;1;16;M;y;0;0;0;n;NA;NA;NA
M-16;2011;2;16;M;y;0;1;0;y;0;0;0
M-16;2012;1;16;M;y;0;0;0;y;0;0;0
M-16;2012;2;16;M;y;0;0;0;y;0;0;0
M-17;2009;1;17;M;y;0;0;0;y;0;0;1
M-17;2009;2;17;M;y;0;1;0;y;0;0;1
M-17;2010;1;17;M;y;0;0;0;y;0;0;1
M-17;2011;1;17;M;y;0;0;0;n;NA;NA;NA
M-18;2009;1;18;M;y;0;0;0;y;0;0;1
M-18;2009;2;18;M;y;0;1;0;y;0;0;0
M-18;2010;1;18;M;y;0;0;0;y;0;0;0
M-18;2011;1;18;M;y;0;1;0;n;NA;NA;NA
M-18;2011;2;18;M;y;0;1;0;y;0;0;0
M-18;2012;1;18;M;y;0;1;0;y;0;0;1
M-18;2012;2;18;M;y;0;1;0;y;0;0;1
M-19;2009;1;19;M;y;0;1;0;y;0;0;1
M-19;2009;2;19;M;y;0;1;0;y;0;0;0
M-19;2010;1;19;M;y;0;1;0;y;0;0;1
M-19;2011;1;19;M;y;0;1;0;n;NA;NA;NA
M-19;2011;2;19;M;y;0;0;0;y;0;0;1
M-19;2012;1;19;M;y;0;1;0;y;0;0;1
M-19;2012;2;19;M;y;0;1;0;y;0;0;1
M-2;2009;1;2;M;y;0;0;0;y;0;0;0
M-2;2009;2;2;M;y;0;0;0;y;0;0;0
M-2;2010;1;2;M;y;0;0;0;y;0;0;0
M-2;2011;1;2;M;y;0;1;0;y;0;0;1
M-2;2011;2;2;M;y;0;0;0;y;0;0;1
M-2;2012;1;2;M;y;0;0;0;y;0;0;0
M-2;2012;2;2;M;y;0;0;0;y;0;0;0
M-20;2009;1;20;M;y;0;0;0;y;0;0;0
M-20;2011;2;20;M;y;0;0;0;n;NA;NA;NA
M-21;2009;1;21;M;y;0;1;0;y;0;0;1
M-21;2009;2;21;M;y;0;1;0;y;0;0;1
M-21;2010;1;21;M;y;0;1;0;y;0;0;1
M-21;2011;1;21;M;y;0;1;0;y;0;0;1
M-21;2011;2;21;M;y;0;1;0;y;0;0;1
M-21;2012;1;21;M;y;0;1;0;y;0;0;1
M-21;2012;2;21;M;y;0;1;0;y;0;0;1
M-22;2009;1;22;M;y;0;0;0;y;0;0;0
M-22;2009;2;22;M;y;0;1;0;y;0;0;0
M-22;2010;1;22;M;y;0;1;0;y;0;0;1
M-22;2011;1;22;M;y;0;1;0;y;0;0;1
M-22;2011;2;22;M;y;0;1;0;y;0;0;1
M-22;2012;1;22;M;y;0;1;0;y;0;0;1
M-22;2012;2;22;M;y;0;0;0;y;0;0;1
M-23;2009;1;23;M;y;0;0;0;y;0;0;0
M-23;2009;2;23;M;y;0;0;0;y;0;0;0
M-23;2010;1;23;M;y;0;0;0;y;0;0;0
M-23;2011;1;23;M;y;0;0;0;n;NA;NA;NA
M-23;2011;2;23;M;y;0;0;0;y;0;0;0
M-23;2012;1;23;M;y;0;0;0;y;0;0;0
M-23;2012;2;23;M;y;0;0;0;y;0;0;1
M-23A;2009;1;23A;M;y;0;0;0;y;0;0;0
M-23A;2012;2;23A;M;y;0;1;0;y;0;0;0
M-24;2009;1;24;M;y;0;0;0;y;0;0;0
M-24;2009;2;24;M;y;0;0;0;y;0;0;0
M-24;2010;1;24;M;y;0;0;0;y;0;0;0
M-24;2011;1;24;M;y;0;0;0;n;NA;NA;NA
M-24;2011;2;24;M;y;0;0;0;y;0;0;0
M-24;2012;1;24;M;y;0;0;0;y;0;0;0
M-24;2012;2;24;M;y;0;0;0;y;0;0;0
M-25;2009;1;25;M;y;0;0;0;y;0;0;0
M-25;2009;2;25;M;y;0;0;0;y;0;0;0
M-25;2010;1;25;M;y;0;0;0;y;0;0;0
M-25;2011;1;25;M;y;0;0;0;y;0;0;0
M-25;2011;2;25;M;y;0;0;0;y;0;0;0
M-25;2012;1;25;M;y;0;0;0;y;0;0;0
M-25;2012;2;25;M;y;0;0;0;y;0;0;0
M-25A;2009;1;25A;M;y;0;0;0;y;0;0;0
M-25A;2010;1;25A;M;y;0;0;0;n;NA;NA;NA
M-25A;2012;2;25A;M;y;0;0;0;y;0;0;0
M-26;2009;1;26;M;y;0;0;0;y;0;0;0
M-26;2009;2;26;M;y;0;0;0;y;0;0;0
M-26;2010;1;26;M;y;0;0;0;y;0;0;0
M-26;2011;1;26;M;y;0;0;0;y;0;0;0
M-26;2011;2;26;M;y;0;0;0;y;0;0;0
M-26;2012;1;26;M;y;0;0;0;y;0;0;0
M-26;2012;2;26;M;y;0;0;0;y;0;0;0
M-27;2009;1;27;M;y;0;0;0;y;0;NA;NA
M-27;2009;2;27;M;y;0;0;0;y;0;0;0
M-27;2010;1;27;M;y;0;0;0;y;0;0;0
M-27;2011;1;27;M;y;0;0;0;y;0;0;0
M-27;2011;2;27;M;y;0;0;0;y;0;0;0
M-27;2012;1;27;M;y;0;0;0;y;0;0;0
M-27;2012;2;27;M;y;0;0;0;y;0;0;0
M-28;2009;1;28;M;y;0;0;0;y;0;0;0
M-28;2009;2;28;M;y;0;0;0;y;0;0;0
M-28;2010;1;28;M;y;0;0;0;y;0;0;0
M-28;2011;1;28;M;y;0;0;0;y;0;0;0
M-28;2011;2;28;M;y;0;0;0;y;0;0;0
M-28;2012;1;28;M;y;0;0;0;y;0;0;0
M-28;2012;2;28;M;y;0;0;0;y;0;0;0
M-29;2009;1;29;M;y;0;0;0;y;0;0;0
M-29;2009;2;29;M;y;0;0;0;y;0;0;0
M-29;2010;1;29;M;y;0;0;0;y;0;0;0
M-29;2011;1;29;M;y;0;0;0;y;0;0;0
M-29;2011;2;29;M;y;0;0;0;y;0;0;0
M-29;2012;1;29;M;y;0;0;0;y;0;0;0
M-29;2012;2;29;M;y;0;0;0;y;0;0;0
M-30;2009;1;30;M;y;0;0;0;y;0;0;0
M-30;2009;2;30;M;y;0;0;0;y;0;0;0
M-30;2010;1;30;M;y;0;0;0;y;0;0;0
M-30;2011;1;30;M;y;0;0;0;n;NA;NA;NA
M-30;2011;2;30;M;y;0;0;0;y;0;0;0
M-30;2012;1;30;M;y;0;0;0;y;0;0;0
M-30;2012;2;30;M;y;0;0;0;y;0;0;0
M-31;2009;1;31;M;y;0;0;1;y;0;1;0
M-31;2009;2;31;M;y;0;0;0;y;0;0;0
M-31;2010;1;31;M;y;0;0;0;y;0;0;0
M-31;2011;1;31;M;y;0;0;0;n;NA;NA;NA
M-31;2011;2;31;M;y;0;0;0;y;0;0;0
M-31;2012;1;31;M;y;0;0;0;y;0;0;0
M-31;2012;2;31;M;y;0;0;0;y;0;0;0
M-32;2009;1;32;M;y;0;0;1;y;0;1;0
M-32;2009;2;32;M;y;0;0;0;y;0;1;0
M-32;2010;1;32;M;y;0;0;0;y;0;0;0
M-32;2011;1;32;M;y;0;0;0;n;NA;NA;NA
M-32;2011;2;32;M;y;0;0;0;y;0;0;0
M-32;2012;1;32;M;y;0;0;0;y;0;0;0
M-32;2012;2;32;M;y;0;0;0;y;0;0;0
M-33;2009;1;33;M;y;0;0;0;y;0;0;0
M-33;2009;2;33;M;y;0;0;0;y;0;0;0
M-33;2010;1;33;M;y;0;0;0;y;0;0;0
M-33;2011;1;33;M;y;0;0;0;n;NA;NA;NA
M-33;2011;2;33;M;y;0;0;0;y;0;0;0
M-33;2012;1;33;M;y;0;0;0;y;0;0;0
M-33;2012;2;33;M;y;0;0;0;y;0;0;0
M-34;2009;1;34;M;y;0;0;0;y;0;0;0
M-34;2009;2;34;M;y;0;0;0;y;0;0;0
M-34;2010;1;34;M;y;0;0;0;y;0;0;0
M-34;2011;1;34;M;y;0;0;0;y;0;0;0
M-34;2011;2;34;M;y;0;0;0;y;0;0;0
M-34;2012;1;34;M;y;0;0;0;y;0;0;0
M-34;2012;2;34;M;y;0;0;0;y;0;0;0
M-35;2009;1;35;M;y;0;0;0;y;0;0;0
M-35;2009;2;35;M;y;0;0;0;y;0;0;0
M-35;2010;1;35;M;y;0;0;0;y;0;0;0
M-35;2011;1;35;M;y;0;0;0;y;0;0;0
M-35;2011;2;35;M;y;0;0;0;y;0;0;0
M-35;2012;1;35;M;y;0;0;0;y;0;0;0
M-35;2012;2;35;M;y;0;0;0;y;0;0;0
M-36;2009;1;36;M;y;0;0;0;y;0;0;0
M-36;2009;2;36;M;y;0;0;0;y;0;0;0
M-36;2010;1;36;M;y;0;0;0;y;0;0;0
M-36;2011;1;36;M;y;0;0;0;y;0;0;0
M-36;2011;2;36;M;y;0;0;0;y;0;0;0
M-36;2012;1;36;M;y;0;0;0;y;0;0;0
M-36;2012;2;36;M;y;0;0;0;y;0;0;0
M-36A;2009;1;36A;M;y;0;0;0;y;0;0;0
M-36A;2010;1;36A;M;y;0;0;0;y;0;0;0
M-36A;2011;1;36A;M;y;0;0;0;y;0;0;0
M-36A;2012;1;36A;M;y;0;0;0;y;0;0;0
M-36A;2012;2;36A;M;y;0;0;0;y;0;0;0
M-39;2009;1;39;M;y;0;0;0;y;0;0;0
M-39;2009;2;39;M;y;0;0;0;y;0;0;0
M-39;2010;1;39;M;y;0;0;0;y;0;0;0
M-39;2011;1;39;M;y;0;0;1;y;0;0;0
M-39;2011;2;39;M;y;0;0;0;y;0;1;0
M-39;2012;1;39;M;y;0;0;0;y;0;0;0
M-39;2012;2;39;M;y;0;0;0;y;0;0;0
M-40;2009;1;40;M;y;0;0;0;y;0;0;0
M-40;2009;2;40;M;y;0;0;0;y;0;0;0
M-40;2010;1;40;M;y;0;0;0;y;0;0;0
M-40;2011;1;40;M;y;0;0;1;y;0;1;0
M-40;2011;2;40;M;y;0;0;0;y;0;0;0
M-40;2012;1;40;M;y;0;0;0;y;0;0;0
M-40;2012;2;40;M;y;0;0;1;y;0;0;0
M-41;2009;1;41;M;y;0;0;0;y;0;0;0
M-41;2009;2;41;M;y;0;0;0;y;0;0;0
M-41;2010;1;41;M;y;0;0;0;y;0;0;0
M-41;2011;1;41;M;y;0;0;1;y;0;0;0
M-41;2011;2;41;M;y;0;0;0;y;0;0;0
M-41;2012;1;41;M;y;0;0;0;y;0;0;0
M-41;2012;2;41;M;y;0;0;0;y;0;0;0
M-42;2009;1;42;M;y;0;0;0;y;0;0;0
M-42;2009;2;42;M;y;0;0;0;y;0;0;0
M-42;2010;1;42;M;y;0;0;0;y;0;0;0
M-42;2011;1;42;M;y;0;0;0;n;NA;NA;NA
M-42;2011;2;42;M;y;0;0;0;y;0;0;0
M-42;2012;1;42;M;y;0;0;0;y;0;0;0
M-42;2012;2;42;M;y;0;0;0;y;0;0;0
M-43;2009;1;43;M;y;0;0;1;y;0;1;0
M-43;2009;2;43;M;y;0;0;1;y;0;1;0
M-43;2010;1;43;M;y;0;0;1;y;0;1;0
M-43;2011;1;43;M;y;0;0;1;y;0;1;0
M-43;2011;2;43;M;y;0;0;1;y;0;1;0
M-43;2012;1;43;M;y;0;0;1;y;0;1;0
M-43;2012;2;43;M;y;0;0;1;y;0;1;0
M-44;2009;1;44;M;y;0;0;1;y;0;1;0
M-44;2009;2;44;M;y;0;0;1;y;0;1;0
M-44;2010;1;44;M;y;0;0;1;y;0;1;0
M-44;2011;1;44;M;y;0;0;1;y;0;1;0
M-44;2011;2;44;M;y;0;0;1;y;0;1;0
M-44;2012;1;44;M;y;0;0;1;y;0;1;0
M-44;2012;2;44;M;y;0;0;1;y;0;1;0
M-45;2009;1;45;M;y;0;0;1;y;0;1;0
M-45;2009;2;45;M;y;0;0;1;y;0;1;0
M-45;2010;1;45;M;y;0;0;1;y;0;1;0
M-45;2011;1;45;M;y;0;0;1;y;0;1;0
M-45;2011;2;45;M;y;0;0;1;y;0;1;0
M-45;2012;1;45;M;y;0;0;1;y;0;1;0
M-45;2012;2;45;M;y;0;0;1;y;0;1;0
M-46;2009;1;46;M;y;0;0;1;y;0;1;0
M-46;2009;2;46;M;y;0;0;1;y;0;1;0
M-46;2010;1;46;M;y;0;0;1;y;0;1;0
M-46;2011;1;46;M;y;0;0;1;y;0;1;0
M-46;2011;2;46;M;y;0;0;1;y;0;1;0
M-46;2012;1;46;M;y;0;0;1;y;0;1;0
M-46;2012;2;46;M;y;0;0;1;y;0;1;0
M-47;2009;1;47;M;y;0;0;0;y;0;0;0
M-47;2009;2;47;M;y;0;0;1;y;0;0;0
M-47;2010;1;47;M;y;0;0;1;y;0;0;0
M-47;2011;1;47;M;y;0;0;1;y;0;1;0
M-47;2011;2;47;M;y;0;0;1;y;0;1;0
M-47;2012;1;47;M;y;0;0;0;y;0;0;0
M-47;2012;2;47;M;y;0;0;1;y;0;1;0
M-48;2009;1;48;M;y;0;0;0;y;0;0;0
M-48;2009;2;48;M;y;0;0;1;y;0;0;0
M-48;2010;1;48;M;y;0;0;0;y;0;0;0
M-48;2011;1;48;M;y;0;0;0;y;0;0;0
M-48;2011;2;48;M;y;0;0;1;y;0;0;0
M-48;2012;1;48;M;y;0;0;0;y;0;0;0
M-48;2012;2;48;M;y;0;0;0;y;0;0;0
M-49;2009;1;49;M;y;0;0;0;y;0;0;0
M-49;2010;1;49;M;y;0;0;0;y;0;0;0
M-49;2011;1;49;M;y;0;0;0;y;0;0;0
M-50;2009;1;50;M;y;0;0;0;y;0;0;0
M-50;2009;2;50;M;y;0;0;0;y;0;0;0
M-50;2010;1;50;M;y;0;0;0;y;0;0;0
