"day","month","year","sample","island","pool","plants","water","poolname","plants_rank"
17,8,2014,2,"SK","2",25,"y","SK-2",3
17,8,2014,2,"SK","3",5,"y","SK-3",2
17,8,2014,2,"SK","4",0,"y","SK-4",1
17,8,2014,2,"SK","5",0,"y","SK-5",1
17,8,2014,2,"SK","6",0,"y","SK-6",1
17,8,2014,2,"SK","7",25,"y","SK-7",3
17,8,2014,2,"SK","8",50,"y","SK-8",4
17,8,2014,2,"SK","9",75,"y","SK-9",5
17,8,2014,2,"SK","10",5,"y","SK-10",2
17,8,2014,2,"SK","11",0,"y","SK-11",1
17,8,2014,2,"SK","12",25,"y","SK-12",3
17,8,2014,2,"SK","13",5,"y","SK-13",2
17,8,2014,2,"SK","14",0,"y","SK-14",1
17,8,2014,2,"SK","15",75,"y","SK-15",5
17,8,2014,2,"SK","16",5,"y","SK-16",2
17,8,2014,2,"SK","17",5,"y","SK-17",2
17,8,2014,2,"SK","18",5,"y","SK-18",2
17,8,2014,2,"SK","19",0,"n","SK-19",1
17,8,2014,2,"SK","20",0,"n","SK-20",1
17,8,2014,2,"SK","20A",75,"y","SK-20A",5
17,8,2014,2,"SK","21",25,"y","SK-21",3
17,8,2014,2,"SK","22",25,"y","SK-22",3
17,8,2014,2,"SK","23",5,"y","SK-23",2
17,8,2014,2,"SK","24",25,"y","SK-24",3
17,8,2014,2,"SK","25",0,"y","SK-25",1
17,8,2014,2,"SK","26",25,"y","SK-26",3
17,8,2014,2,"SK","27",0,"y","SK-27",1
17,8,2014,2,"SK","28",5,"y","SK-28",2
17,8,2014,2,"SK","29",5,"y","SK-29",2
17,8,2014,2,"SK","29A",0,"y","SK-29A",1
17,8,2014,2,"SK","30",5,"y","SK-30",2
17,8,2014,2,"SK","30A",5,"y","SK-30A",2
17,8,2014,2,"SK","31",0,"y","SK-31",1
17,8,2014,2,"SK","32",25,"y","SK-32",3
17,8,2014,2,"SK","33",0,"y","SK-33",1
17,8,2014,2,"SK","34",25,"y","SK-34",3
17,8,2014,2,"SK","35",5,"y","SK-35",2
17,8,2014,2,"SK","36",25,"y","SK-36",3
17,8,2014,2,"SK","37",50,"y","SK-37",4
17,8,2014,2,"SK","38",75,"y","SK-38",5
17,8,2014,2,"SK","39",25,"y","SK-39",3
17,8,2014,2,"SK","40",75,"y","SK-40",5
17,8,2014,2,"SK","40A",0,"y","SK-40A",1
17,8,2014,2,"SK","41",0,"y","SK-41",1
17,8,2014,2,"SK","42",5,"y","SK-42",2
17,8,2014,2,"SK","43",0,"y","SK-43",1
17,8,2014,2,"SK","44",25,"y","SK-44",3
17,8,2014,2,"SK","45",25,"y","SK-45",3
17,8,2014,2,"SK","46",5,"y","SK-46",2
17,8,2014,2,"SK","47",50,"y","SK-47",4
17,8,2014,2,"SK","48",0,"y","SK-48",1
17,8,2014,2,"SK","49",5,"y","SK-49",2
17,8,2014,2,"SK","50",5,"y","SK-50",2
17,8,2014,2,"SK","51",100,"n","SK-51",7
17,8,2014,2,"SK","52",75,"y","SK-52",5
17,8,2014,2,"SK","53",50,"y","SK-53",4
17,8,2014,2,"SK","54",5,"y","SK-54",2
17,8,2014,2,"SK","55",5,"y","SK-55",2
17,8,2014,2,"SK","56",0,"y","SK-56",1
17,8,2014,2,"SK","57",0,"y","SK-57",1
17,8,2014,2,"SK","58",5,"y","SK-58",2
17,8,2014,2,"SKN","1",25,"y","SKN-1",3
17,8,2014,2,"SKN","2",0,"y","SKN-2",1
17,8,2014,2,"SKO","1",25,"y","SKO-1",3
17,8,2014,2,"SKO","2",0,"y","SKO-2",1
17,8,2014,2,"SKO","3",25,"y","SKO-3",3
17,8,2014,2,"SKO","4",0,"y","SKO-4",1
17,8,2014,2,"SKO","5",0,"y","SKO-5",1
17,8,2014,2,"SKO","6",0,"y","SKO-6",1
17,8,2014,2,"SKO","7",0,"y","SKO-7",1
17,8,2014,2,"SKW","1",25,"y","SKW-1",3
17,8,2014,2,"SKW","2",25,"y","SKW-2",3
17,8,2014,2,"SKW","3",0,"y","SKW-3",1
18,8,2015,2,"F","1",5,"n","F-1",2
18,8,2015,2,"F","2",100,"n","F-2",7
18,8,2015,2,"F","5",50,"n","F-5",4
18,8,2015,2,"F","9",95,"n","F-9",6
18,8,2015,2,"F","11",5,"n","F-11",2
18,8,2015,2,"FO","5",50,"n","FO-5",4
18,8,2015,2,"FO","12",5,"n","FO-12",2
18,8,2015,2,"FO","14",5,"n","FO-14",2
18,8,2015,2,"FO","15",0,"n","FO-15",1
18,8,2015,2,"FO","16",5,"n","FO-16",2
18,8,2015,2,"FO","18A",75,"n","FO-18A",5
18,8,2015,2,"FO","19",5,"n","FO-19",2
18,8,2015,2,"FO","19A",5,"n","FO-19A",2
18,8,2015,2,"FO","20",0,"n","FO-20",1
18,8,2015,2,"FO","22",25,"n","FO-22",3
18,8,2015,2,"FS","5",75,"n","FS-5",5
18,8,2015,2,"FS","7",95,"n","FS-7",6
18,8,2015,2,"FS","8",5,"n","FS-8",2
18,8,2015,2,"FS","9",95,"n","FS-9",6
18,8,2015,2,"FS","10",95,"n","FS-10",6
18,8,2015,2,"FS","11",50,"n","FS-11",4
18,8,2015,2,"FS","12",50,"n","FS-12",4
18,8,2015,2,"FS","16",50,"n","FS-16",4
18,8,2015,2,"FS","21",5,"n","FS-21",2
18,8,2015,2,"FS","23",25,"n","FS-23",3
18,8,2015,2,"FS","28",75,"n","FS-28",5
18,8,2015,2,"FS","29",25,"n","FS-29",3
18,8,2015,2,"FSS","10",0,"n","FSS-10",1
18,8,2015,2,"FSS","17",5,"n","FSS-17",2
20,8,2015,2,"G","3",25,"n","G-3",3
20,8,2015,2,"G","3A",25,"n","G-3A",3
20,8,2015,2,"G","4",5,"n","G-4",2
20,8,2015,2,"G","5A",50,"n","G-5A",4
20,8,2015,2,"G","6",50,"n","G-6",4
20,8,2015,2,"G","7",0,"n","G-7",1
20,8,2015,2,"G","8",0,"n","G-8",1
20,8,2015,2,"G","9",5,"n","G-9",2
20,8,2015,2,"G","11",0,"n","G-11",1
20,8,2015,2,"G","12",5,"n","G-12",2
20,8,2015,2,"G","12A",0,"n","G-12A",1
20,8,2015,2,"G","14",75,"n","G-14",5
20,8,2015,2,"G","15",5,"n","G-15",2
20,8,2015,2,"G","16",25,"n","G-16",3
20,8,2015,2,"G","17",5,"n","G-17",2
20,8,2015,2,"G","19",25,"n","G-19",3
20,8,2015,2,"G","22",5,"n","G-22",2
20,8,2015,2,"G","23",0,"n","G-23",1
20,8,2015,2,"G","25",25,"n","G-25",3
20,8,2015,2,"G","26",25,"n","G-26",3
20,8,2015,2,"G","27",5,"n","G-27",2
20,8,2015,2,"G","28",0,"n","G-28",1
20,8,2015,2,"G","29A",25,"n","G-29A",3
20,8,2015,2,"G","30",5,"n","G-30",2
20,8,2015,2,"G","31",5,"n","G-31",2
20,8,2015,2,"G","32",25,"n","G-32",3
20,8,2015,2,"G","34",25,"n","G-34",3
20,8,2015,2,"G","35",50,"n","G-35",4
20,8,2015,2,"G","37",50,"n","G-37",4
20,8,2015,2,"G","37A",0,"n","G-37A",1
20,8,2015,2,"G","37B",5,"n","G-37B",2
20,8,2015,2,"G","39",0,"n","G-39",1
20,8,2015,2,"G","46",25,"n","G-46",3
20,8,2015,2,"G","50A",25,"n","G-50A",3
20,8,2015,2,"G","51",0,"n","G-51",1
20,8,2015,2,"G","54",50,"n","G-54",4
20,8,2015,2,"G","55",25,"n","G-55",3
20,8,2015,2,"G","56",50,"n","G-56",4
20,8,2015,2,"G","58",75,"n","G-58",5
20,8,2015,2,"G","59",50,"n","G-59",4
20,8,2015,2,"G","60",50,"n","G-60",4
20,8,2015,2,"G","61A",5,"n","G-61A",2
20,8,2015,2,"G","62",25,"n","G-62",3
20,8,2015,2,"G","63",25,"n","G-63",3
20,8,2015,2,"G","68",0,"n","G-68",1
20,8,2015,2,"G","69",0,"n","G-69",1
20,8,2015,2,"G","70",5,"n","G-70",2
20,8,2015,2,"G","71",0,"n","G-71",1
20,8,2015,2,"G","72",5,"n","G-72",2
20,8,2015,2,"G","77",5,"n","G-77",2
20,8,2015,2,"G","78",5,"n","G-78",2
20,8,2015,2,"G","83",0,"n","G-83",1
20,8,2015,2,"G","92",75,"n","G-92",5
20,8,2015,2,"G","93",95,"n","G-93",6
20,8,2015,2,"G","94",95,"n","G-94",6
20,8,2015,2,"G","95",75,"n","G-95",5
20,8,2015,2,"G","96",75,"n","G-96",5
20,8,2015,2,"G","97",5,"n","G-97",2
20,8,2015,2,"G","99",5,"n","G-99",2
20,8,2015,2,"G","111",25,"n","G-111",3
20,8,2015,2,"G","114",5,"n","G-114",2
20,8,2015,2,"G","115",0,"n","G-115",1
20,8,2015,2,"G","117",0,"n","G-117",1
20,8,2015,2,"G","118",0,"n","G-118",1
20,8,2015,2,"G","119",5,"n","G-119",2
20,8,2015,2,"G","120",0,"n","G-120",1
20,8,2015,2,"G","121",0,"n","G-121",1
20,8,2015,2,"G","122A",50,"n","G-122A",4
20,8,2015,2,"G","123",0,"n","G-123",1
20,8,2015,2,"G","125",5,"n","G-125",2
20,8,2015,2,"G","127",5,"n","G-127",2
18,8,2015,2,"K","6",5,"n","K-6",2
18,8,2015,2,"K","9",5,"n","K-9",2
18,8,2015,2,"K","11",5,"n","K-11",2
18,8,2015,2,"K","12",5,"n","K-12",2
18,8,2015,2,"K","13",50,"n","K-13",4
18,8,2015,2,"K","15",25,"n","K-15",3
18,8,2015,2,"K","17",5,"n","K-17",2
19,8,2015,2,"LA","2",25,"n","LA-2",3
19,8,2015,2,"LA","4",5,"n","LA-4",2
19,8,2015,2,"LA","6",5,"n","LA-6",2
19,8,2015,2,"LA","11",50,"n","LA-11",4
19,8,2015,2,"LA","15",0,"n","LA-15",1
19,8,2015,2,"LA","16",50,"n","LA-16",4
19,8,2015,2,"LA","18",50,"n","LA-18",4
19,8,2015,2,"LA","18A",50,"n","LA-18A",4
19,8,2015,2,"LA","19",50,"n","LA-19",4
19,8,2015,2,"LA","20",25,"n","LA-20",3
19,8,2015,2,"LA","22",50,"n","LA-22",4
19,8,2015,2,"LA","23",95,"n","LA-23",6
19,8,2015,2,"LA","24",5,"n","LA-24",2
19,8,2015,2,"LA","26",5,"n","LA-26",2
19,8,2015,2,"LA","28",50,"n","LA-28",4
19,8,2015,2,"LA","30",25,"n","LA-30",3
18,8,2015,2,"LG","3",0,"n","LG-3",1
18,8,2015,2,"LG","5",0,"n","LG-5",1
18,8,2015,2,"LG","6",50,"n","LG-6",4
18,8,2015,2,"LG","6A",25,"n","LG-6A",3
18,8,2015,2,"LG","8",25,"n","LG-8",3
18,8,2015,2,"LG","10",50,"n","LG-10",4
18,8,2015,2,"LG","11",50,"n","LG-11",4
18,8,2015,2,"LG","15",25,"n","LG-15",3
18,8,2015,2,"LG","16",75,"n","LG-16",5
18,8,2015,2,"LON","2",25,"n","LON-2",3
18,8,2015,2,"LON","4",25,"n","LON-4",3
18,8,2015,2,"LON","7",100,"n","LON-7",7
18,8,2015,2,"LON","8",100,"n","LON-8",7
7,8,2015,2,"M","1",50,"n","M-1",4
7,8,2015,2,"M","2",25,"n","M-2",3
7,8,2015,2,"M","3",95,"n","M-3",6
7,8,2015,2,"M","4",5,"n","M-4",2
7,8,2015,2,"M","7",50,"n","M-7",4
7,8,2015,2,"M","8",0,"n","M-8",1
7,8,2015,2,"M","9",0,"n","M-9",1
7,8,2015,2,"M","10",0,"n","M-10",1
7,8,2015,2,"M","11",0,"n","M-11",1
7,8,2015,2,"M","13",50,"n","M-13",4
7,8,2015,2,"M","14",0,"n","M-14",1
7,8,2015,2,"M","14A",5,"n","M-14A",2
7,8,2015,2,"M","16",0,"n","M-16",1
7,8,2015,2,"M","17",25,"n","M-17",3
7,8,2015,2,"M","18",0,"n","M-18",1
7,8,2015,2,"M","19",5,"n","M-19",2
7,8,2015,2,"M","20",100,"n","M-20",7
7,8,2015,2,"M","21",25,"n","M-21",3
7,8,2015,2,"M","22",5,"n","M-22",2
7,8,2015,2,"M","23",50,"n","M-23",4
7,8,2015,2,"M","23A",5,"n","M-23A",2
7,8,2015,2,"M","24",0,"n","M-24",1
7,8,2015,2,"M","25",5,"n","M-25",2
7,8,2015,2,"M","25A",5,"n","M-25A",2
7,8,2015,2,"M","26",0,"n","M-26",1
7,8,2015,2,"M","28",25,"n","M-28",3
7,8,2015,2,"M","29",25,"n","M-29",3
7,8,2015,2,"M","30",0,"n","M-30",1
7,8,2015,2,"M","30A",50,"n","M-30A",4
7,8,2015,2,"M","31",5,"n","M-31",2
7,8,2015,2,"M","32",0,"n","M-32",1
7,8,2015,2,"M","33",5,"n","M-33",2
7,8,2015,2,"M","35",0,"n","M-35",1
7,8,2015,2,"M","37",0,"n","M-37",1
7,8,2015,2,"M","38",5,"n","M-38",2
7,8,2015,2,"M","39",25,"n","M-39",3
7,8,2015,2,"M","40",5,"n","M-40",2
7,8,2015,2,"M","41",5,"n","M-41",2
7,8,2015,2,"M","42",0,"n","M-42",1
7,8,2015,2,"M","48",25,"n","M-48",3
7,8,2015,2,"M","49",0,"n","M-49",1
7,8,2015,2,"M","50",25,"n","M-50",3
7,8,2015,2,"M","51",5,"n","M-51",2
7,8,2015,2,"M","53",50,"n","M-53",4
7,8,2015,2,"M","54",50,"n","M-54",4
7,8,2015,2,"M","55",5,"n","M-55",2
7,8,2015,2,"M","57",0,"n","M-57",1
7,8,2015,2,"M","58",5,"n","M-58",2
7,8,2015,2,"M","59",0,"n","M-59",1
7,8,2015,2,"M","60",5,"n","M-60",2
20,8,2015,2,"M","67",25,"n","M-67",3
20,8,2015,2,"M","68",100,"n","M-68",7
18,8,2015,2,"M","71",50,"n","M-71",4
22,8,2015,2,"N","7",25,"n","N-7",3
22,8,2015,2,"N","15",0,"n","N-15",1
22,8,2015,2,"N","15A",25,"n","N-15A",3
22,8,2015,2,"N","16",50,"n","N-16",4
22,8,2015,2,"N","17",50,"n","N-17",4
22,8,2015,2,"N","18",50,"n","N-18",4
22,8,2015,2,"N","21",75,"n","N-21",5
22,8,2015,2,"N","22",95,"n","N-22",6
22,8,2015,2,"N","23",75,"n","N-23",5
22,8,2015,2,"N","24",50,"n","N-24",4
22,8,2015,2,"N","25",75,"n","N-25",5
22,8,2015,2,"N","27A",25,"n","N-27A",3
22,8,2015,2,"N","32",0,"n","N-32",1
22,8,2015,2,"N","33",0,"n","N-33",1
22,8,2015,2,"N","35",75,"n","N-35",5
22,8,2015,2,"N","36",100,"n","N-36",7
21,8,2015,2,"N","44",50,"n","N-44",4
21,8,2015,2,"N","45",25,"n","N-45",3
21,8,2015,2,"N","48",50,"n","N-48",4
21,8,2015,2,"N","51",95,"n","N-51",6
21,8,2015,2,"N","52",50,"n","N-52",4
21,8,2015,2,"N","53",50,"n","N-53",4
21,8,2015,2,"N","54",25,"n","N-54",3
21,8,2015,2,"N","55",25,"n","N-55",3
21,8,2015,2,"N","60",25,"n","N-60",3
21,8,2015,2,"N","63",25,"n","N-63",3
21,8,2015,2,"N","64",100,"n","N-64",7
21,8,2015,2,"N","65",50,"n","N-65",4
21,8,2015,2,"N","69",75,"n","N-69",5
21,8,2015,2,"N","70",75,"n","N-70",5
21,8,2015,2,"N","73",5,"n","N-73",2
21,8,2015,2,"N","74",5,"n","N-74",2
21,8,2015,2,"N","76",5,"n","N-76",2
21,8,2015,2,"N","77",0,"n","N-77",1
21,8,2015,2,"N","79",5,"n","N-79",2
21,8,2015,2,"N","83",5,"n","N-83",2
21,8,2015,2,"N","84",25,"n","N-84",3
21,8,2015,2,"N","85A",5,"n","N-85A",2
21,8,2015,2,"N","87",5,"n","N-87",2
21,8,2015,2,"N","88",25,"n","N-88",3
21,8,2015,2,"N","91",25,"n","N-91",3
21,8,2015,2,"N","98",25,"n","N-98",3
19,8,2015,2,"SK","2",25,"n","SK-2",3
19,8,2015,2,"SK","6",0,"n","SK-6",1
19,8,2015,2,"SK","8",50,"n","SK-8",4
19,8,2015,2,"SK","9",95,"n","SK-9",6
19,8,2015,2,"SK","11",0,"n","SK-11",1
19,8,2015,2,"SK","14",0,"n","SK-14",1
19,8,2015,2,"SK","15",5,"n","SK-15",2
19,8,2015,2,"SK","20A",75,"n","SK-20A",5
19,8,2015,2,"SK","21",25,"n","SK-21",3
19,8,2015,2,"SK","23",5,"n","SK-23",2
19,8,2015,2,"SK","24",75,"n","SK-24",5
19,8,2015,2,"SK","25",5,"n","SK-25",2
19,8,2015,2,"SK","28",50,"n","SK-28",4
19,8,2015,2,"SK","29",5,"n","SK-29",2
19,8,2015,2,"SK","29A",5,"n","SK-29A",2
19,8,2015,2,"SK","32",5,"n","SK-32",2
19,8,2015,2,"SK","33",5,"n","SK-33",2
19,8,2015,2,"SK","34",50,"n","SK-34",4
19,8,2015,2,"SK","35",25,"n","SK-35",3
19,8,2015,2,"SK","37",75,"n","SK-37",5
19,8,2015,2,"SK","40",50,"n","SK-40",4
19,8,2015,2,"SK","44",50,"n","SK-44",4
19,8,2015,2,"SK","45",25,"n","SK-45",3
19,8,2015,2,"SK","46",50,"n","SK-46",4
19,8,2015,2,"SK","47",50,"n","SK-47",4
19,8,2015,2,"SK","48",5,"n","SK-48",2
19,8,2015,2,"SK","50",25,"n","SK-50",3
19,8,2015,2,"SK","51",50,"n","SK-51",4
19,8,2015,2,"SK","52",50,"n","SK-52",4
19,8,2015,2,"SK","53",50,"n","SK-53",4
19,8,2015,2,"SK","54",25,"n","SK-54",3
19,8,2015,2,"SK","55",5,"n","SK-55",2
24,8,2015,2,"SKN","1",25,"n","SKN-1",3
24,8,2015,2,"SKO","2",0,"n","SKO-2",1
24,8,2015,2,"SKO","3",50,"n","SKO-3",4
24,8,2015,2,"SKO","4",25,"n","SKO-4",3
24,8,2015,2,"SKO","5",0,"n","SKO-5",1
24,8,2015,2,"SKO","6",0,"n","SKO-6",1
24,8,2015,2,"SKO","7",0,"n","SKO-7",1
24,8,2015,2,"SKW","1",25,"n","SKW-1",3
24,8,2015,2,"SKW","3",5,"n","SKW-3",2
18,8,2015,2,"F","3",5,"y","F-3",2
18,8,2015,2,"F","4",0,"y","F-4",1
18,8,2015,2,"F","6",75,"y","F-6",5
18,8,2015,2,"F","7",95,"y","F-7",6
18,8,2015,2,"F","8",5,"y","F-8",2
18,8,2015,2,"F","10",5,"y","F-10",2
18,8,2015,2,"F","12",0,"y","F-12",1
18,8,2015,2,"FO","1",0,"y","FO-1",1
18,8,2015,2,"FO","2",5,"y","FO-2",2
18,8,2015,2,"FO","3",0,"y","FO-3",1
18,8,2015,2,"FO","4",25,"y","FO-4",3
18,8,2015,2,"FO","6",0,"y","FO-6",1
18,8,2015,2,"FO","7",5,"y","FO-7",2
18,8,2015,2,"FO","8",5,"y","FO-8",2
18,8,2015,2,"FO","9",0,"y","FO-9",1
18,8,2015,2,"FO","10",5,"y","FO-10",2
18,8,2015,2,"FO","11",0,"y","FO-11",1
18,8,2015,2,"FO","13",0,"y","FO-13",1
18,8,2015,2,"FO","17",5,"y","FO-17",2
18,8,2015,2,"FO","18",0,"y","FO-18",1
18,8,2015,2,"FO","21",95,"y","FO-21",6
18,8,2015,2,"FO","21A",100,"y","FO-21A",7
18,8,2015,2,"FS","1",5,"y","FS-1",2
18,8,2015,2,"FS","2",5,"y","FS-2",2
18,8,2015,2,"FS","3",5,"y","FS-3",2
18,8,2015,2,"FS","4",95,"y","FS-4",6
18,8,2015,2,"FS","6",5,"y","FS-6",2
18,8,2015,2,"FS","6A",5,"y","FS-6A",2
18,8,2015,2,"FS","13",5,"y","FS-13",2
18,8,2015,2,"FS","14",0,"y","FS-14",1
18,8,2015,2,"FS","15",0,"y","FS-15",1
18,8,2015,2,"FS","17",0,"y","FS-17",1
18,8,2015,2,"FS","18",0,"y","FS-18",1
18,8,2015,2,"FS","19",5,"y","FS-19",2
18,8,2015,2,"FS","20",5,"y","FS-20",2
18,8,2015,2,"FS","22",0,"y","FS-22",1
18,8,2015,2,"FS","24",0,"y","FS-24",1
18,8,2015,2,"FS","25",0,"y","FS-25",1
18,8,2015,2,"FS","26",5,"y","FS-26",2
18,8,2015,2,"FS","27",5,"y","FS-27",2
18,8,2015,2,"FS","30",5,"y","FS-30",2
18,8,2015,2,"FS","31",50,"y","FS-31",4
18,8,2015,2,"FS","32",0,"y","FS-32",1
18,8,2015,2,"FS","33",0,"y","FS-33",1
18,8,2015,2,"FSS","1",0,"y","FSS-1",1
18,8,2015,2,"FSS","2",0,"y","FSS-2",1
18,8,2015,2,"FSS","3",5,"y","FSS-3",2
18,8,2015,2,"FSS","4",0,"y","FSS-4",1
18,8,2015,2,"FSS","5",0,"y","FSS-5",1
18,8,2015,2,"FSS","6",5,"y","FSS-6",2
18,8,2015,2,"FSS","7",0,"y","FSS-7",1
18,8,2015,2,"FSS","8",0,"y","FSS-8",1
18,8,2015,2,"FSS","9",0,"y","FSS-9",1
18,8,2015,2,"FSS","11",0,"y","FSS-11",1
18,8,2015,2,"FSS","12",0,"y","FSS-12",1
18,8,2015,2,"FSS","13",0,"y","FSS-13",1
18,8,2015,2,"FSS","14",0,"y","FSS-14",1
18,8,2015,2,"FSS","15",5,"y","FSS-15",2
18,8,2015,2,"FSS","16",5,"y","FSS-16",2
18,8,2015,2,"FSS","18",5,"y","FSS-18",2
20,8,2015,2,"G","1",25,"y","G-1",3
20,8,2015,2,"G","2",25,"y","G-2",3
20,8,2015,2,"G","5",5,"y","G-5",2
20,8,2015,2,"G","10",0,"y","G-10",1
20,8,2015,2,"G","13",5,"y","G-13",2
20,8,2015,2,"G","18",5,"y","G-18",2
20,8,2015,2,"G","20",5,"y","G-20",2
20,8,2015,2,"G","21",25,"y","G-21",3
20,8,2015,2,"G","24",25,"y","G-24",3
20,8,2015,2,"G","29",25,"y","G-29",3
20,8,2015,2,"G","33",25,"y","G-33",3
20,8,2015,2,"G","36",25,"y","G-36",3
20,8,2015,2,"G","38",0,"y","G-38",1
20,8,2015,2,"G","40",25,"y","G-40",3
20,8,2015,2,"G","41",25,"y","G-41",3
20,8,2015,2,"G","42",0,"y","G-42",1
20,8,2015,2,"G","43",5,"y","G-43",2
20,8,2015,2,"G","44",5,"y","G-44",2
20,8,2015,2,"G","45",25,"y","G-45",3
20,8,2015,2,"G","47",5,"y","G-47",2
20,8,2015,2,"G","48",5,"y","G-48",2
20,8,2015,2,"G","49",0,"y","G-49",1
20,8,2015,2,"G","50",0,"y","G-50",1
20,8,2015,2,"G","52",0,"y","G-52",1
20,8,2015,2,"G","53",0,"y","G-53",1
20,8,2015,2,"G","57",25,"y","G-57",3
20,8,2015,2,"G","61",0,"y","G-61",1
20,8,2015,2,"G","64",5,"y","G-64",2
20,8,2015,2,"G","65",0,"y","G-65",1
20,8,2015,2,"G","66",5,"y","G-66",2
20,8,2015,2,"G","67",5,"y","G-67",2
20,8,2015,2,"G","73",0,"y","G-73",1
20,8,2015,2,"G","74",0,"y","G-74",1
20,8,2015,2,"G","75",0,"y","G-75",1
20,8,2015,2,"G","76",0,"y","G-76",1
20,8,2015,2,"G","79",5,"y","G-79",2
20,8,2015,2,"G","80",0,"y","G-80",1
20,8,2015,2,"G","81",5,"y","G-81",2
20,8,2015,2,"G","82",0,"y","G-82",1
20,8,2015,2,"G","84",0,"y","G-84",1
20,8,2015,2,"G","85",0,"y","G-85",1
20,8,2015,2,"G","86",5,"y","G-86",2
20,8,2015,2,"G","87",0,"y","G-87",1
20,8,2015,2,"G","88",0,"y","G-88",1
20,8,2015,2,"G","89",5,"y","G-89",2
20,8,2015,2,"G","90",25,"y","G-90",3
20,8,2015,2,"G","91",25,"y","G-91",3
20,8,2015,2,"G","98",0,"y","G-98",1
20,8,2015,2,"G","100",25,"y","G-100",3
20,8,2015,2,"G","111A",5,"y","G-111A",2
20,8,2015,2,"G","112",0,"y","G-112",1
20,8,2015,2,"G","113",25,"y","G-113",3
20,8,2015,2,"G","116",5,"y","G-116",2
20,8,2015,2,"G","122",5,"y","G-122",2
20,8,2015,2,"G","124",0,"y","G-124",1
20,8,2015,2,"G","126",5,"y","G-126",2
18,8,2015,2,"K","1",0,"y","K-1",1
18,8,2015,2,"K","2",0,"y","K-2",1
18,8,2015,2,"K","3",0,"y","K-3",1
18,8,2015,2,"K","4",0,"y","K-4",1
18,8,2015,2,"K","5",0,"y","K-5",1
18,8,2015,2,"K","7",5,"y","K-7",2
18,8,2015,2,"K","8",5,"y","K-8",2
18,8,2015,2,"K","10",0,"y","K-10",1
18,8,2015,2,"K","14",0,"y","K-14",1
18,8,2015,2,"K","16",0,"y","K-16",1
18,8,2015,2,"K","18",0,"y","K-18",1
19,8,2015,2,"LA","1",0,"y","LA-1",1
19,8,2015,2,"LA","3",25,"y","LA-3",3
19,8,2015,2,"LA","5",5,"y","LA-5",2
19,8,2015,2,"LA","7",5,"y","LA-7",2
19,8,2015,2,"LA","8",5,"y","LA-8",2
19,8,2015,2,"LA","9",25,"y","LA-9",3
19,8,2015,2,"LA","9A",5,"y","LA-9A",2
19,8,2015,2,"LA","10",25,"y","LA-10",3
19,8,2015,2,"LA","12",0,"y","LA-12",1
19,8,2015,2,"LA","13",0,"y","LA-13",1
19,8,2015,2,"LA","14",0,"y","LA-14",1
19,8,2015,2,"LA","17",0,"y","LA-17",1
19,8,2015,2,"LA","21",5,"y","LA-21",2
19,8,2015,2,"LA","24A",0,"y","LA-24A",1
19,8,2015,2,"LA","25",5,"y","LA-25",2
19,8,2015,2,"LA","27",5,"y","LA-27",2
19,8,2015,2,"LA","29",5,"y","LA-29",2
18,8,2015,2,"LG","1",5,"y","LG-1",2
18,8,2015,2,"LG","2",0,"y","LG-2",1
18,8,2015,2,"LG","4",5,"y","LG-4",2
18,8,2015,2,"LG","7",5,"y","LG-7",2
18,8,2015,2,"LG","9",0,"y","LG-9",1
18,8,2015,2,"LG","12",25,"y","LG-12",3
18,8,2015,2,"LG","13",5,"y","LG-13",2
18,8,2015,2,"LG","14",0,"y","LG-14",1
18,8,2015,2,"LG","17",0,"y","LG-17",1
18,8,2015,2,"LON","1",5,"y","LON-1",2
18,8,2015,2,"LON","3",5,"y","LON-3",2
18,8,2015,2,"LON","5",25,"y","LON-5",3
18,8,2015,2,"LON","6",0,"y","LON-6",1
18,8,2015,2,"LON","9",25,"y","LON-9",3
18,8,2015,2,"LON","9A",0,"y","LON-9A",1
18,8,2015,2,"LONA","1",5,"y","LONA-1",2
18,8,2015,2,"LONA","2",5,"y","LONA-2",2
7,8,2015,2,"M","5",5,"y","M-5",2
7,8,2015,2,"M","6",5,"y","M-6",2
7,8,2015,2,"M","12",5,"y","M-12",2
7,8,2015,2,"M","15",0,"y","M-15",1
7,8,2015,2,"M","27",0,"y","M-27",1
7,8,2015,2,"M","34",0,"y","M-34",1
7,8,2015,2,"M","36",0,"y","M-36",1
7,8,2015,2,"M","36A",0,"y","M-36A",1
7,8,2015,2,"M","43",25,"y","M-43",3
7,8,2015,2,"M","44",0,"y","M-44",1
7,8,2015,2,"M","45",5,"y","M-45",2
7,8,2015,2,"M","46",0,"y","M-46",1
7,8,2015,2,"M","47",0,"y","M-47",1
7,8,2015,2,"M","52",0,"y","M-52",1
7,8,2015,2,"M","56",5,"y","M-56",2
7,8,2015,2,"M","61",0,"y","M-61",1
20,8,2015,2,"M","62",0,"y","M-62",1
20,8,2015,2,"M","63",0,"y","M-63",1
20,8,2015,2,"M","63A",50,"y","M-63A",4
20,8,2015,2,"M","64",0,"y","M-64",1
20,8,2015,2,"M","65",0,"y","M-65",1
20,8,2015,2,"M","66",50,"y","M-66",4
20,8,2015,2,"M","69",25,"y","M-69",3
18,8,2015,2,"M","70",0,"y","M-70",1
18,8,2015,2,"M","72",5,"y","M-72",2
18,8,2015,2,"M","73",0,"y","M-73",1
